ID,p1x,t_x,T,p2x
574980,0,0,7.571428571,0
574983,0,0,7.571428571,0
574984,0,0,7.571428571,0
574989,0,0,7.571428571,0
575014,0,0,7.571428571,0
575030,0,0,7.571428571,0
575037,0,0,7.571428571,0
575060,0,0,7.571428571,0
575065,0,0,7.571428571,0
575070,0,0,7.571428571,0
575091,0,0,7.571428571,0
575110,0,0,7.571428571,0
575113,0,0,7.571428571,0
575168,0,0,7.571428571,1
575175,0,0,7.571428571,0
575221,0,0,7.571428571,0
575226,0,0,7.571428571,0
575261,0,0,7.571428571,0
575266,0,0,7.571428571,0
575270,0,0,7.571428571,0
575294,1,1.714285714,7.571428571,0
575296,0,0,7.571428571,0
575306,0,0,7.571428571,0
575310,0,0,7.571428571,0
575386,0,0,7.571428571,0
575411,0,0,7.571428571,0
575449,0,0,7.571428571,0
575479,0,0,7.571428571,0
575502,0,0,7.571428571,0
575512,1,6.142857143,7.571428571,6
575522,0,0,7.571428571,0
575580,3,3.428571429,7.571428571,2
575582,0,0,7.571428571,0
575623,0,0,7.571428571,0
575657,0,0,7.571428571,0
575666,0,0,7.571428571,0
575696,0,0,7.571428571,0
575698,0,0,7.571428571,0
575730,0,0,7.571428571,0
575751,0,0,7.571428571,0
575795,0,0,7.571428571,0
575804,0,0,7.571428571,0
575837,0,0,7.571428571,0
575881,0,0,7.571428571,0
575924,0,0,7.571428571,1
575968,0,0,7.571428571,0
575994,0,0,7.571428571,0
576061,1,0.142857143,7.571428571,1
576087,0,0,7.571428571,0
576105,0,0,7.571428571,0
576125,4,5.428571429,7.571428571,7
576169,0,0,7.571428571,0
576199,0,0,7.571428571,0
576228,0,0,7.571428571,0
576237,0,0,7.571428571,0
576345,0,0,7.571428571,0
576346,0,0,7.571428571,0
576374,0,0,7.571428571,0
576396,0,0,7.571428571,0
576429,0,0,7.571428571,0
576430,0,0,7.571428571,0
576447,1,4.857142857,7.571428571,0
576461,0,0,7.571428571,0
576468,0,0,7.571428571,0
576545,0,0,7.571428571,0
576587,0,0,7.571428571,0
576602,0,0,7.571428571,0
576616,0,0,7.571428571,0
576632,2,3.428571429,7.571428571,3
576660,0,0,7.571428571,0
576670,0,0,7.571428571,0
576675,0,0,7.571428571,0
576704,0,0,7.571428571,0
576705,0,0,7.571428571,0
576715,1,0.142857143,7.571428571,0
576741,0,0,7.571428571,3
576744,2,0.857142857,7.571428571,1
576794,0,0,7.571428571,0
576801,0,0,7.571428571,0
576806,0,0,7.571428571,0
576856,1,3,7.571428571,3
576862,0,0,7.571428571,0
576865,0,0,7.571428571,0
576883,3,4.285714286,7.571428571,0
576890,0,0,7.571428571,0
576914,0,0,7.571428571,4
576944,0,0,7.571428571,0
576960,0,0,7.571428571,1
576963,0,0,7.571428571,0
576968,0,0,7.571428571,0
576984,1,3.285714286,7.571428571,0
576991,0,0,7.571428571,0
576993,1,7.142857143,7.571428571,0
576995,0,0,7.571428571,0
576999,0,0,7.571428571,0
577002,0,0,7.571428571,0
577009,4,7.142857143,7.571428571,20
577061,0,0,7.571428571,0
577065,0,0,7.571428571,0
577082,0,0,7.571428571,0
577086,1,0.142857143,7.571428571,0
577094,0,0,7.571428571,0
577114,1,0.428571429,7.571428571,0
577130,0,0,7.571428571,0
577138,3,2,7.571428571,0
577154,0,0,7.571428571,0
577156,0,0,7.571428571,0
577164,0,0,7.571428571,0
577188,0,0,7.428571429,0
577195,0,0,7.428571429,0
577199,0,0,7.428571429,0
577200,0,0,7.428571429,0
577233,0,0,7.428571429,0
577248,0,0,7.428571429,0
577308,1,0.428571429,7.428571429,0
577312,0,0,7.428571429,0
577330,0,0,7.428571429,0
577333,0,0,7.428571429,0
577340,0,0,7.428571429,0
577347,0,0,7.428571429,0
577367,0,0,7.428571429,0
577384,0,0,7.428571429,0
577397,0,0,7.428571429,0
577415,0,0,7.428571429,0
577479,3,6.571428571,7.428571429,0
577502,0,0,7.428571429,0
577516,0,0,7.428571429,0
577519,0,0,7.428571429,0
577543,0,0,7.428571429,0
577589,2,5.142857143,7.428571429,0
577604,1,0.428571429,7.428571429,0
577624,1,0.142857143,7.428571429,0
577649,0,0,7.428571429,0
577679,1,0.571428571,7.428571429,0
577697,0,0,7.428571429,0
577699,2,3.428571429,7.428571429,12
577727,0,0,7.428571429,0
577732,0,0,7.428571429,6
577810,0,0,7.428571429,0
577874,0,0,7.428571429,0
577884,0,0,7.428571429,0
577937,0,0,7.428571429,0
577965,0,0,7.428571429,0
578010,0,0,7.428571429,0
578024,0,0,7.428571429,0
578025,0,0,7.428571429,0
578055,0,0,7.428571429,0
578087,1,7.428571429,7.428571429,8
578102,0,0,7.428571429,0
578127,0,0,7.428571429,1
578132,0,0,7.428571429,0
578189,1,7.142857143,7.428571429,0
578199,0,0,7.428571429,0
578203,0,0,7.428571429,0
578211,0,0,7.428571429,0
578217,0,0,7.428571429,0
578226,1,5.142857143,7.428571429,0
578229,0,0,7.428571429,0
578233,1,3.571428571,7.428571429,7
578234,0,0,7.428571429,0
578279,0,0,7.428571429,0
578293,0,0,7.428571429,0
578297,0,0,7.428571429,0
578344,0,0,7.428571429,0
578347,0,0,7.428571429,0
578366,0,0,7.428571429,0
578371,0,0,7.428571429,0
578379,0,0,7.428571429,0
578381,0,0,7.428571429,0
578424,0,0,7.428571429,0
578433,0,0,7.428571429,0
578466,0,0,7.428571429,0
578491,0,0,7.428571429,0
578497,0,0,7.428571429,0
578505,0,0,7.428571429,0
578564,0,0,7.428571429,0
578565,0,0,7.428571429,0
578576,0,0,7.428571429,0
578598,0,0,7.428571429,0
578607,0,0,7.428571429,0
578630,0,0,7.428571429,0
578679,0,0,7.428571429,0
578812,0,0,7.428571429,3
578819,1,6,7.428571429,3
578821,0,0,7.428571429,0
578834,0,0,7.428571429,0
578891,0,0,7.428571429,0
578892,0,0,7.428571429,11
578899,0,0,7.428571429,0
578914,0,0,7.428571429,0
578927,0,0,7.428571429,0
578963,0,0,7.428571429,0
578980,2,1.428571429,7.428571429,0
578994,0,0,7.428571429,0
578998,0,0,7.428571429,0
579013,0,0,7.428571429,0
579087,0,0,7.428571429,0
579109,0,0,7.428571429,0
579137,0,0,7.428571429,0
579168,0,0,7.428571429,0
579171,0,0,7.428571429,0
579173,0,0,7.428571429,0
579214,3,4.142857143,7.428571429,3
579218,0,0,7.428571429,0
579233,0,0,7.428571429,0
579243,0,0,7.428571429,0
579245,0,0,7.428571429,1
579316,0,0,7.428571429,0
579324,0,0,7.428571429,0
579452,1,0.142857143,7.428571429,0
579486,0,0,7.428571429,0
579490,0,0,7.428571429,0
579512,0,0,7.428571429,0
579540,0,0,7.428571429,0
579594,0,0,7.428571429,0
579610,0,0,7.428571429,0
579623,0,0,7.428571429,0
579625,0,0,7.428571429,0
579678,0,0,7.428571429,0
579724,0,0,7.428571429,0
579732,0,0,7.428571429,0
579733,0,0,7.428571429,0
579767,0,0,7.428571429,0
579790,0,0,7.428571429,0
579814,0,0,7.428571429,0
579878,1,6.857142857,7.428571429,1
579909,0,0,7.428571429,0
579933,0,0,7.428571429,0
579959,0,0,7.428571429,0
579968,0,0,7.428571429,0
580011,0,0,7.428571429,0
580030,0,0,7.428571429,0
580090,1,2,7.428571429,3
580094,0,0,7.428571429,0
580105,0,0,7.428571429,1
580116,0,0,7.428571429,0
580144,0,0,7.428571429,0
580161,0,0,7.428571429,0
580173,0,0,7.428571429,0
580181,0,0,7.428571429,0
580194,0,0,7.428571429,0
580203,4,5.285714286,7.428571429,13
580211,3,7,7.428571429,0
580305,0,0,7.428571429,0
580368,4,7.142857143,7.428571429,19
580439,1,0.142857143,7.428571429,0
580512,0,0,7.428571429,0
580513,0,0,7.428571429,0
580560,0,0,7.428571429,0
580572,2,7.142857143,7.428571429,7
580583,0,0,7.428571429,0
580608,0,0,7.428571429,0
580613,0,0,7.428571429,0
580672,2,7,7.428571429,1
580699,0,0,7.428571429,0
580726,1,0.428571429,7.428571429,0
580754,0,0,7.428571429,0
580798,0,0,7.428571429,0
580868,0,0,7.428571429,0
580875,0,0,7.428571429,0
580895,0,0,7.428571429,0
580896,0,0,7.428571429,0
580928,0,0,7.428571429,0
580953,0,0,7.428571429,0
580975,0,0,7.428571429,1
580976,0,0,7.428571429,1
581008,2,3,7.428571429,12
581044,0,0,7.428571429,0
581054,0,0,7.428571429,0
581092,1,1.285714286,7.428571429,0
581095,0,0,7.428571429,0
581129,0,0,7.428571429,0
581139,0,0,7.428571429,0
581141,0,0,7.428571429,0
581178,0,0,7.428571429,0
581211,0,0,7.428571429,0
581240,3,6.285714286,7.428571429,24
581253,0,0,7.428571429,0
581262,0,0,7.428571429,0
581270,0,0,7.428571429,0
581272,0,0,7.428571429,0
581357,0,0,7.428571429,0
581370,0,0,7.428571429,0
581411,1,0.142857143,7.428571429,0
581423,0,0,7.428571429,0
581435,0,0,7.428571429,0
581442,0,0,7.428571429,0
581493,0,0,7.428571429,0
581504,0,0,7.428571429,2
581509,0,0,7.428571429,0
581518,0,0,7.428571429,0
581520,0,0,7.428571429,0
581588,0,0,7.428571429,0
581620,0,0,7.428571429,0
581642,0,0,7.428571429,0
581662,4,5,7.428571429,20
581689,0,0,7.428571429,0
581725,3,2,7.428571429,0
581738,0,0,7.428571429,0
581740,0,0,7.428571429,0
581741,0,0,7.428571429,0
581744,0,0,7.428571429,0
581814,0,0,7.428571429,0
581820,0,0,7.428571429,0
581834,0,0,7.428571429,0
581899,1,2.714285714,7.428571429,0
581963,0,0,7.428571429,0
581995,0,0,7.428571429,1
582022,0,0,7.428571429,0
582039,0,0,7.428571429,0
582103,0,0,7.428571429,0
582150,0,0,7.428571429,0
582163,0,0,7.428571429,0
582235,0,0,7.428571429,0
582273,0,0,7.428571429,0
582340,1,1.571428571,7.428571429,2
582341,0,0,7.428571429,0
582342,0,0,7.428571429,0
582357,0,0,7.428571429,0
582359,0,0,7.428571429,0
582392,1,3.142857143,7.428571429,0
582395,0,0,7.428571429,0
582491,0,0,7.285714286,0
582531,0,0,7.285714286,0
582544,0,0,7.285714286,0
582549,0,0,7.285714286,0
582568,1,2.285714286,7.285714286,1
582570,0,0,7.285714286,0
582600,0,0,7.285714286,0
582637,0,0,7.285714286,0
582645,0,0,7.285714286,0
582647,0,0,7.285714286,0
582659,0,0,7.285714286,0
582663,0,0,7.285714286,0
582684,0,0,7.285714286,0
582705,0,0,7.285714286,0
582727,0,0,7.285714286,0
582848,0,0,7.285714286,0
582868,0,0,7.285714286,0
582873,0,0,7.285714286,0
582987,0,0,7.285714286,0
583009,0,0,7.285714286,0
583031,1,4,7.285714286,2
583044,0,0,7.285714286,0
583101,0,0,7.285714286,0
583104,0,0,7.285714286,2
583105,0,0,7.285714286,0
583125,0,0,7.285714286,0
583161,0,0,7.285714286,0
583178,0,0,7.285714286,1
583187,0,0,7.285714286,0
583261,0,0,7.285714286,0
583270,0,0,7.285714286,0
583285,1,0.142857143,7.285714286,3
583293,0,0,7.285714286,0
583305,0,0,7.285714286,0
583313,0,0,7.285714286,0
583361,0,0,7.285714286,11
583379,0,0,7.285714286,0
583447,0,0,7.285714286,0
583492,0,0,7.285714286,0
583533,0,0,7.285714286,0
583551,0,0,7.285714286,2
583586,0,0,7.285714286,0
583600,0,0,7.285714286,0
583630,0,0,7.285714286,0
583693,0,0,7.285714286,0
583698,0,0,7.285714286,0
583745,0,0,7.285714286,1
583777,3,4.285714286,7.285714286,9
583845,0,0,7.285714286,0
583858,0,0,7.285714286,0
583965,0,0,7.285714286,0
584004,0,0,7.285714286,0
584027,0,0,7.285714286,0
584032,0,0,7.285714286,5
584057,0,0,7.285714286,0
584073,0,0,7.285714286,0
584085,0,0,7.285714286,0
584089,0,0,7.285714286,0
584095,0,0,7.285714286,0
584136,0,0,7.285714286,0
584139,0,0,7.285714286,0
584155,0,0,7.285714286,0
584191,0,0,7.285714286,0
584240,1,2,7.285714286,2
584262,0,0,7.285714286,0
584321,0,0,7.285714286,0
584325,0,0,7.285714286,0
584327,0,0,7.285714286,0
584392,1,0.285714286,7.285714286,3
584431,0,0,7.285714286,4
584443,2,6.428571429,7.285714286,16
584460,2,4.142857143,7.285714286,3
584558,0,0,7.285714286,0
584585,0,0,7.285714286,0
584586,0,0,7.285714286,0
584611,0,0,7.285714286,0
584619,0,0,7.285714286,0
584728,0,0,7.285714286,0
584744,0,0,7.285714286,0
584777,1,0.142857143,7.285714286,0
584865,0,0,7.285714286,2
584962,0,0,7.285714286,0
584997,1,0.142857143,7.285714286,0
585040,0,0,7.285714286,0
585075,1,2,7.285714286,5
585121,0,0,7.285714286,0
585146,3,4,7.285714286,0
585169,0,0,7.285714286,0
585191,2,0.714285714,7.285714286,2
585192,0,0,7.285714286,0
585314,0,0,7.285714286,0
585318,0,0,7.285714286,0
585344,0,0,7.285714286,0
585376,3,7.285714286,7.285714286,30
585410,0,0,7.285714286,0
585447,0,0,7.285714286,0
585473,0,0,7.285714286,0
585478,1,4.285714286,7.285714286,0
585533,0,0,7.285714286,0
585535,0,0,7.285714286,0
585641,2,7.142857143,7.285714286,1
585681,0,0,7.285714286,0
585702,0,0,7.285714286,0
585738,0,0,7.285714286,0
585772,0,0,7.285714286,1
585781,0,0,7.285714286,2
585904,0,0,7.285714286,0
585947,0,0,7.285714286,0
586004,0,0,7.285714286,0
586012,0,0,7.285714286,0
586050,0,0,7.285714286,0
586064,0,0,7.285714286,0
586084,2,4.857142857,7.285714286,1
586100,0,0,7.285714286,0
586115,1,4,7.285714286,1
586136,0,0,7.285714286,0
586144,0,0,7.285714286,0
586204,1,5.714285714,7.285714286,9
586205,0,0,7.285714286,0
586210,0,0,7.285714286,0
586250,1,0.142857143,7.285714286,0
586298,0,0,7.285714286,0
586380,0,0,7.285714286,0
586453,0,0,7.285714286,2
586472,0,0,7.285714286,0
586497,0,0,7.285714286,0
586521,0,0,7.285714286,0
586526,0,0,7.285714286,1
586529,1,6.285714286,7.285714286,28
586567,1,3.142857143,7.285714286,5
586575,0,0,7.285714286,1
586577,0,0,7.285714286,0
586600,0,0,7.285714286,0
586618,1,1.285714286,7.285714286,2
586669,0,0,7.285714286,1
586670,0,0,7.285714286,1
586677,0,0,7.285714286,0
586747,0,0,7.285714286,0
586759,0,0,7.285714286,0
586790,1,1.857142857,7.285714286,1
586793,5,7.142857143,7.285714286,36
586869,2,6.142857143,7.285714286,12
586883,0,0,7.285714286,0
586926,0,0,7.285714286,0
586947,0,0,7.285714286,0
587043,0,0,7.285714286,1
587047,0,0,7.285714286,0
587060,2,2.428571429,7.285714286,1
587131,0,0,7.285714286,0
587140,0,0,7.285714286,0
587155,6,4,7.285714286,1
587164,0,0,7.285714286,0
587193,2,2.857142857,7.285714286,0
587231,1,0.285714286,7.285714286,0
587261,0,0,7.285714286,0
587339,0,0,7.285714286,0
587345,0,0,7.285714286,0
587354,0,0,7.285714286,0
587390,0,0,7.285714286,1
587408,1,3.285714286,7.285714286,0
587423,0,0,7.285714286,0
587424,0,0,7.285714286,0
587478,2,7.285714286,7.285714286,1
587534,0,0,7.285714286,0
587552,0,0,7.285714286,0
587561,0,0,7.285714286,0
587624,2,4.142857143,7.285714286,1
587659,2,5.285714286,7.285714286,0
587692,0,0,7.285714286,0
587723,0,0,7.285714286,0
587743,3,6.285714286,7.285714286,6
587747,0,0,7.285714286,0
587749,0,0,7.285714286,0
587752,0,0,7.285714286,2
587758,0,0,7.285714286,0
587795,0,0,7.285714286,0
587867,0,0,7.285714286,0
587900,0,0,7.285714286,0
587932,0,0,7.285714286,0
587951,0,0,7.285714286,0
587999,0,0,7.285714286,0
588012,0,0,7.285714286,0
588020,0,0,7.285714286,0
588057,0,0,7.285714286,0
588144,1,0.142857143,7.285714286,0
588150,0,0,7.285714286,0
588196,0,0,7.285714286,0
588205,0,0,7.285714286,0
588216,0,0,7.285714286,0
588241,0,0,7.285714286,0
588245,2,3.714285714,7.285714286,2
588246,0,0,7.285714286,0
588247,1,0.428571429,7.285714286,0
588286,0,0,7.285714286,0
588309,0,0,7.285714286,0
588350,0,0,7.285714286,1
588372,0,0,7.142857143,0
588385,0,0,7.142857143,0
588387,0,0,7.142857143,0
588402,0,0,7.142857143,0
588413,2,0.428571429,7.142857143,0
588446,0,0,7.142857143,0
588457,0,0,7.142857143,0
588515,0,0,7.142857143,0
588525,1,1.285714286,7.142857143,0
588536,0,0,7.142857143,0
588571,1,2.857142857,7.142857143,2
588586,0,0,7.142857143,0
588587,1,4,7.142857143,0
588608,1,2.428571429,7.142857143,0
588610,0,0,7.142857143,0
588631,0,0,7.142857143,0
588690,0,0,7.142857143,0
588704,0,0,7.142857143,0
588708,0,0,7.142857143,1
588774,0,0,7.142857143,0
588806,4,2.142857143,7.142857143,0
588821,0,0,7.142857143,0
588834,0,0,7.142857143,0
588850,0,0,7.142857143,0
588914,0,0,7.142857143,0
588931,0,0,7.142857143,0
588939,0,0,7.142857143,0
589055,0,0,7.142857143,0
589066,0,0,7.142857143,0
589130,0,0,7.142857143,0
589133,1,0.142857143,7.142857143,0
589247,0,0,7.142857143,0
589272,0,0,7.142857143,0
589317,0,0,7.142857143,0
589393,0,0,7.142857143,0
589438,0,0,7.142857143,0
589440,3,1.857142857,7.142857143,0
589455,0,0,7.142857143,0
589501,0,0,7.142857143,0
589528,0,0,7.142857143,0
589604,0,0,7.142857143,0
589788,1,2.571428571,7.142857143,0
589828,0,0,7.142857143,0
589859,0,0,7.142857143,0
589897,0,0,7.142857143,0
589956,0,0,7.142857143,0
589959,0,0,7.142857143,0
590005,0,0,7.142857143,0
590020,1,4.714285714,7.142857143,23
590136,2,4.857142857,7.142857143,2
590141,0,0,7.142857143,0
590145,0,0,7.142857143,0
590220,0,0,7.142857143,0
590255,0,0,7.142857143,0
590276,1,6.857142857,7.142857143,0
590281,0,0,7.142857143,0
590311,1,0.714285714,7.142857143,0
590320,0,0,7.142857143,0
590326,2,4.714285714,7.142857143,10
590329,1,1.857142857,7.142857143,5
590333,0,0,7.142857143,0
590350,0,0,7.142857143,0
590377,0,0,7.142857143,0
590396,0,0,7.142857143,0
590456,0,0,7.142857143,13
590497,0,0,7.142857143,0
590508,0,0,7.142857143,0
590533,0,0,7.142857143,0
590574,0,0,7.142857143,0
590601,0,0,7.142857143,0
590610,0,0,7.142857143,0
590637,0,0,7.142857143,0
590681,0,0,7.142857143,0
590686,0,0,7.142857143,0
590780,0,0,7.142857143,0
590837,0,0,7.142857143,0
590851,0,0,7.142857143,0
590916,0,0,7.142857143,0
590974,0,0,7.142857143,0
590997,1,1.285714286,7.142857143,0
591007,3,5.857142857,7.142857143,14
591010,0,0,7.142857143,0
591019,1,0.142857143,7.142857143,0
591052,0,0,7.142857143,0
591089,0,0,7.142857143,0
591103,0,0,7.142857143,0
591131,0,0,7.142857143,0
591132,0,0,7.142857143,0
591153,0,0,7.142857143,0
591179,1,1.571428571,7.142857143,0
591198,0,0,7.142857143,0
591202,1,0.142857143,7.142857143,10
591213,0,0,7.142857143,0
591270,0,0,7.142857143,0
591284,0,0,7.142857143,0
591370,0,0,7.142857143,0
591373,0,0,7.142857143,0
591400,1,0.142857143,7.142857143,0
591428,0,0,7.142857143,0
591444,0,0,7.142857143,0
591563,0,0,7.142857143,0
591564,0,0,7.142857143,0
591612,0,0,7.142857143,1
591654,0,0,7.142857143,1
591670,0,0,7.142857143,0
591718,0,0,7.142857143,5
591768,0,0,7.142857143,11
591812,0,0,7.142857143,0
591915,0,0,7.142857143,0
591918,0,0,7.142857143,0
591923,1,2.857142857,7.142857143,0
591930,0,0,7.142857143,0
591949,0,0,7.142857143,0
591962,0,0,7.142857143,0
591966,0,0,7.142857143,0
591979,0,0,7.142857143,0
591987,0,0,7.142857143,0
592036,0,0,7.142857143,1
592051,0,0,7.142857143,0
592061,0,0,7.142857143,0
592127,0,0,7.142857143,0
592145,1,0.142857143,7.142857143,3
592150,0,0,7.142857143,0
592268,0,0,7.142857143,0
592315,0,0,7.142857143,0
592317,0,0,7.142857143,0
592344,0,0,7.142857143,0
592351,0,0,7.142857143,0
592360,0,0,7.142857143,0
592380,0,0,7.142857143,0
592397,0,0,7.142857143,0
592415,0,0,7.142857143,0
592475,1,5.285714286,7.142857143,0
592509,0,0,7.142857143,0
592553,0,0,7.142857143,0
592573,0,0,7.142857143,0
592584,0,0,7.142857143,0
592618,0,0,7.142857143,0
592640,0,0,7.142857143,0
592712,0,0,7.142857143,0
592714,0,0,7.142857143,0
592751,3,7.142857143,7.142857143,2
592778,0,0,7.142857143,0
592831,0,0,7.142857143,0
592959,3,6,7.142857143,18
592980,0,0,7.142857143,0
592993,0,0,7.142857143,0
593016,0,0,7.142857143,0
593017,0,0,7.142857143,0
593054,1,0.857142857,7.142857143,1
593086,0,0,7.142857143,0
593243,0,0,7.142857143,0
593267,0,0,7.142857143,0
593298,0,0,7.142857143,0
593319,0,0,7.142857143,0
593329,0,0,7.142857143,0
593332,0,0,7.142857143,0
593356,0,0,7.142857143,0
593421,0,0,7.142857143,0
593432,0,0,7.142857143,0
593437,1,0.285714286,7.142857143,0
593450,0,0,7.142857143,1
593481,0,0,7.142857143,0
593486,0,0,7.142857143,3
593502,0,0,7.142857143,0
593515,0,0,7.142857143,0
593536,0,0,7.142857143,0
593544,0,0,7.142857143,4
593598,0,0,7.142857143,0
593599,0,0,7.142857143,0
593630,0,0,7.142857143,1
593642,0,0,7.142857143,1
593708,0,0,7.142857143,0
593742,0,0,7.142857143,4
593774,0,0,7.142857143,0
593777,0,0,7.142857143,0
593788,0,0,7.142857143,0
593797,1,0.285714286,7.142857143,0
593847,0,0,7.142857143,2
593857,0,0,7.142857143,0
593886,0,0,7.142857143,0
593906,0,0,7.142857143,0
593915,0,0,7.142857143,0
593936,0,0,7.142857143,1
593944,0,0,7.142857143,0
593961,0,0,7.142857143,0
594041,0,0,7.142857143,1
594049,0,0,7.142857143,0
594066,0,0,7.142857143,0
594076,0,0,7.142857143,0
594112,0,0,7.142857143,0
594113,0,0,7.142857143,0
594159,0,0,7.142857143,1
594222,0,0,7.142857143,0
594345,0,0,7.142857143,0
594372,0,0,7.142857143,0
594429,10,5.285714286,7.142857143,16
594464,1,0.142857143,7.142857143,0
594517,2,0.285714286,7.142857143,0
594566,0,0,7.142857143,1
594568,5,4,7.142857143,3
594569,0,0,7.142857143,0
594625,0,0,7.142857143,0
594647,0,0,7.142857143,0
594655,0,0,7.142857143,0
594659,0,0,7.142857143,0
594675,1,4.285714286,7.142857143,0
594685,0,0,7.142857143,0
594717,0,0,7.142857143,0
594732,0,0,7.142857143,1
594753,0,0,7.142857143,0
594760,0,0,7.142857143,0
594761,0,0,7.142857143,0
594771,0,0,7.142857143,0
594786,0,0,7.142857143,0
594796,1,0.142857143,7.142857143,0
594805,0,0,7.142857143,0
594814,0,0,7.142857143,0
594821,0,0,7.142857143,0
594823,0,0,7.142857143,0
594829,0,0,7.142857143,0
594831,0,0,7.142857143,0
594833,0,0,7.142857143,0
594847,0,0,7.142857143,0
594911,0,0,7,0
594955,0,0,7,0
594975,0,0,7,0
594998,0,0,7,0
595033,0,0,7,0
595044,0,0,7,1
595050,0,0,7,0
595065,0,0,7,0
595081,4,6.857142857,7,17
595091,6,2.571428571,7,0
595095,0,0,7,1
595100,0,0,7,0
595120,0,0,7,0
595174,1,4,7,0
595231,0,0,7,0
595261,0,0,7,0
595311,0,0,7,0
595333,0,0,7,0
595339,0,0,7,0
595340,0,0,7,0
595369,0,0,7,0
595373,0,0,7,0
595379,0,0,7,0
595395,0,0,7,0
595403,0,0,7,0
595408,0,0,7,0
595419,0,0,7,0
595431,0,0,7,0
595440,0,0,7,0
595447,0,0,7,0
595491,0,0,7,0
595506,0,0,7,0
595594,0,0,7,0
595606,0,0,7,0
595695,0,0,7,0
595702,0,0,7,0
595777,0,0,7,0
595809,1,2.428571429,7,0
595862,0,0,7,0
595867,0,0,7,0
595929,0,0,7,0
595974,0,0,7,0
595982,0,0,7,1
596053,0,0,7,0
596139,0,0,7,1
596150,0,0,7,0
596256,0,0,7,0
596289,0,0,7,0
596302,0,0,7,0
596326,0,0,7,0
596339,0,0,7,0
596398,0,0,7,1
596399,1,4.142857143,7,0
596456,0,0,7,1
596458,0,0,7,0
596478,0,0,7,4
596554,0,0,7,0
596563,0,0,7,0
596598,2,6.285714286,7,0
596607,0,0,7,0
596642,0,0,7,0
596762,0,0,7,0
596781,0,0,7,0
596880,0,0,7,0
596923,0,0,7,0
596988,2,6.571428571,7,2
597002,0,0,7,0
597285,0,0,7,0
597296,0,0,7,0
597370,3,2,7,0
597387,0,0,7,0
597430,0,0,7,0
597441,0,0,7,0
597467,9,6.142857143,7,29
597496,0,0,7,0
597497,0,0,7,0
597512,0,0,7,1
597515,0,0,7,0
597522,0,0,7,0
597527,0,0,7,0
597546,0,0,7,0
597549,0,0,7,0
597599,0,0,7,0
597636,0,0,7,0
597646,0,0,7,0
597658,0,0,7,0
597673,0,0,7,0
597677,0,0,7,0
597678,1,5,7,0
597680,0,0,7,0
597683,0,0,7,0
597706,0,0,7,0
597728,0,0,7,0
597735,0,0,7,2
597750,0,0,7,0
597824,0,0,7,0
597844,0,0,7,0
597859,0,0,7,0
597885,0,0,7,0
597899,0,0,7,0
597922,1,6.714285714,7,7
597924,0,0,7,1
598019,0,0,7,3
598021,0,0,7,0
598088,0,0,7,0
598143,1,1.857142857,7,0
598173,0,0,7,0
598193,0,0,7,1
598196,2,5.571428571,7,8
598231,0,0,7,0
598243,0,0,7,0
598250,0,0,7,0
598283,2,5.285714286,7,3
598312,1,1.142857143,7,10
598321,0,0,7,0
598324,0,0,7,0
598350,0,0,7,0
598364,0,0,7,0
598385,2,1.571428571,7,0
598424,0,0,7,0
598466,0,0,7,0
598510,0,0,7,0
598607,2,2.428571429,7,0
598634,1,5.714285714,7,0
598682,0,0,7,0
598684,0,0,7,2
598737,1,2.857142857,7,1
598771,0,0,7,0
598801,0,0,7,0
598802,0,0,7,0
598843,0,0,7,0
598920,0,0,7,0
598960,0,0,7,1
598984,0,0,7,0
598992,0,0,7,0
599029,0,0,7,0
599044,0,0,7,0
599050,0,0,7,0
599064,0,0,7,0
599097,0,0,7,0
599117,0,0,7,0
599171,0,0,7,0
599174,0,0,7,0
599211,1,3,7,0
599212,0,0,7,0
599214,0,0,7,0
599268,0,0,7,0
599297,0,0,7,0
599312,0,0,7,0
599333,0,0,7,0
599339,0,0,7,0
599358,0,0,7,0
599366,0,0,7,0
599402,0,0,7,0
599414,3,5.571428571,7,17
599435,6,5.571428571,7,28
599439,0,0,7,0
599533,2,3.142857143,7,1
599564,0,0,7,0
599619,1,5.571428571,7,0
599630,0,0,7,0
599632,4,6.571428571,7,27
599659,4,3.142857143,7,0
599674,0,0,7,0
599711,0,0,7,0
599852,0,0,7,0
599892,0,0,7,0
599902,0,0,7,0
599910,0,0,7,0
599913,0,0,7,0
599925,0,0,7,0
599965,2,5,7,0
599970,2,7,7,1
600043,0,0,7,0
600058,0,0,7,0
600071,0,0,7,0
600106,0,0,7,0
600114,1,7,7,0
600149,0,0,7,0
600155,0,0,7,0
600160,0,0,7,0
600162,0,0,7,0
600165,0,0,7,0
600182,2,3.142857143,7,1
600212,0,0,7,0
600227,0,0,7,0
600279,0,0,7,0
600297,1,0.571428571,7,0
600322,0,0,7,0
600350,0,0,7,0
600391,0,0,7,0
600448,0,0,7,2
600453,0,0,7,0
600554,0,0,7,0
600557,0,0,7,0
600570,0,0,7,0
600587,0,0,7,0
600600,0,0,7,0
600624,0,0,7,0
600633,0,0,7,0
600636,0,0,7,0
600646,0,0,7,0
600655,0,0,7,0
600663,0,0,7,1
600666,0,0,7,0
600669,0,0,7,0
600675,0,0,7,0
600683,0,0,7,0
600692,0,0,7,0
600703,0,0,7,0
600710,0,0,7,0
600718,0,0,7,0
